price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15
199950.0,3,1.0,1340,7260,1.5,0.0,0.0,3,6,1340,0.0,1944,1944.0,1210,7260
712500.0,4,2.75,2420,11201,1.0,0.0,1.0,3,8,1420,1000.0,1948,1999.0,3170,9385
490000.0,2,1.0,1420,4305,1.0,0.0,0.0,4,7,920,500.0,1941,1941.0,1420,4305
511500.0,4,1.0,1360,6000,1.5,0.0,0.0,3,7,1360,0.0,1917,1917.0,1710,6000
299000.0,3,1.0,1510,6200,1.0,0.0,0.0,3,6,1010,500.0,1955,1955.0,1710,8623
685000.0,4,2.5,2650,25248,1.0,0.0,2.0,3,9,2330,320.0,1954,1954.0,3020,23135
597000.0,4,2.0,2120,4000,1.5,0.0,0.0,4,7,1720,400.0,1927,1927.0,1760,4000
210000.0,3,1.0,1200,7200,1.0,0.0,0.0,3,6,1200,0.0,1977,1977.0,1200,7420
659000.0,4,2.5,3190,11375,1.0,0.0,0.0,5,8,2210,980.0,1946,1946.0,1100,8500
540000.0,3,1.0,1050,4160,1.0,0.0,0.0,4,7,1050,0.0,1925,1925.0,1580,3680
469000.0,3,2.0,1300,22605,1.0,0.0,0.0,3,7,1300,0.0,1998,1998.0,2250,10215
575000.0,5,2.5,2990,7500,1.0,0.0,2.0,3,9,1800,1190.0,1972,1972.0,2800,9860
725000.0,4,2.75,2440,7042,1.5,0.0,2.0,4,7,1640,0.0,1941,1941.0,2170,7900
299950.0,4,1.0,1170,5400,1.0,0.0,0.0,5,6,1170,0.0,1953,1953.0,1100,5400
375000.0,4,2.0,2270,18450,1.0,0.0,0.0,3,7,2270,0.0,1961,1961.0,2150,18450
342450.0,3,1.5,1280,5525,1.0,0.0,0.0,3,7,1280,0.0,1962,1962.0,1330,5286
315000.0,4,2.5,1950,3225,2.0,0.0,0.0,3,7,1950,0.0,2002,2002.0,1980,3225
328000.0,4,2.75,1930,3840,1.0,0.0,0.0,3,7,1170,760.0,1997,1997.0,1610,3840
323000.0,4,2.75,1970,7213,1.0,0.0,0.0,3,8,1170,800.0,1977,1977.0,1980,7045
320000.0,4,3.0,1820,3120,1.0,0.0,0.0,3,7,1000,820.0,1997,1997.0,1600,5001
550000.0,2,1.0,950,4080,1.0,0.0,0.0,4,7,950,0.0,1924,1924.0,1120,4080
1210000.0,4,3.5,4560,16643,1.0,0.0,3.0,3,12,2230,2330.0,1995,1995.0,4060,15177
1200000.0,4,3.5,4560,16643,1.0,0.0,3.0,3,12,2230,2330.0,1995,1995.0,4060,15177
120000.0,3,1.0,1150,8924,1.0,0.0,0.0,3,6,1150,0.0,1943,1943.0,1492,8924
175000.0,3,1.0,1150,8924,1.0,0.0,0.0,3,6,1150,0.0,1943,1943.0,1492,8924
169900.0,3,1.0,910,5800,1.5,0.0,0.0,4,5,910,0.0,1900,1900.0,1400,6766
508000.0,6,2.75,2890,7500,1.0,0.0,0.0,4,8,1830,1060.0,1976,1976.0,1880,7500
335000.0,2,1.0,1070,6678,1.0,0.0,0.0,4,7,1070,0.0,1951,1951.0,1680,7788
613200.0,3,2.75,2050,3320,1.5,0.0,0.0,4,7,1580,470.0,1927,1927.0,1760,4150
420000.0,2,1.5,1040,3500,1.5,0.0,0.0,4,6,1040,0.0,1904,1904.0,1340,1213
1000000.0,4,3.25,3320,8587,3.0,0.0,0.0,3,11,2950,370.0,2008,2008.0,1860,5668
342000.0,2,1.0,740,6180,1.0,0.0,0.0,3,6,740,0.0,1948,1948.0,1330,4635
582000.0,2,1.75,1210,4141,1.0,0.0,0.0,4,7,910,300.0,1942,1942.0,1310,4141
475000.0,3,2.5,2480,6031,2.0,0.0,0.0,3,8,2480,0.0,2001,2001.0,1850,7704
570000.0,3,2.25,2010,6000,1.0,0.0,0.0,3,8,1330,680.0,1975,1975.0,2080,8260
826600.0,4,3.25,3230,5000,1.5,0.0,0.0,4,7,1750,1480.0,1916,1916.0,1730,4000
387000.0,2,2.5,1170,1394,2.0,0.0,0.0,3,8,1170,0.0,2001,2001.0,1250,3136
330000.0,3,1.0,1250,9126,1.0,0.0,0.0,3,7,1250,0.0,1969,1969.0,1440,10620
653450.0,3,2.5,2070,49658,1.0,0.0,0.0,4,8,1540,530.0,1980,1980.0,2620,35160
285000.0,2,1.0,1050,3088,1.0,0.0,0.0,3,7,1050,0.0,2005,2005.0,1890,2772
217000.0,3,1.0,1400,7800,1.0,0.0,0.0,3,7,1400,0.0,1962,1962.0,1400,7800
615000.0,3,1.0,1120,12500,1.0,0.0,0.0,4,7,1120,0.0,1977,1977.0,2380,10000
580135.0,4,2.5,3150,5886,2.0,0.0,0.0,3,8,3150,0.0,2014,2014.0,2650,5886
1150000.0,4,3.5,4540,19767,2.0,0.0,0.0,3,11,4200,340.0,1998,1998.0,3990,12881
231200.0,3,2.0,1400,8821,1.0,0.0,0.0,3,7,1400,0.0,1991,1991.0,1450,8721
680000.0,4,2.75,2500,4950,2.0,0.0,0.0,3,8,2500,0.0,2010,2010.0,2500,4950
267500.0,3,1.5,1390,2153,2.0,0.0,0.0,3,7,1390,0.0,2001,2001.0,1100,2617
942000.0,4,2.75,3160,37200,2.0,0.0,3.0,3,8,2310,850.0,1939,1939.0,3130,20000
435000.0,3,1.75,1310,8065,1.0,0.0,0.0,4,6,1310,0.0,1948,1948.0,1420,8100
315000.0,2,1.0,1740,3622,1.0,0.0,0.0,4,7,950,790.0,1924,1924.0,1270,3800
354901.0,3,2.5,1490,1709,3.0,0.0,0.0,3,8,1490,0.0,2004,2004.0,1364,1709
439888.0,2,2.0,1300,6515,1.0,0.0,0.0,3,8,1300,0.0,2005,2005.0,1640,6009
360000.0,4,1.0,1460,3840,1.5,0.0,0.0,3,8,1340,120.0,1928,1928.0,990,4200
205000.0,4,1.0,1030,6621,1.0,0.0,0.0,4,6,1030,0.0,1955,1955.0,1420,6631
299995.0,3,2.5,1970,7500,2.0,0.0,0.0,3,8,1970,0.0,1988,1988.0,1950,8220
150000.0,2,1.0,790,7275,1.0,0.0,0.0,4,6,790,0.0,1944,1944.0,850,7399
575000.0,3,2.25,3800,33825,1.0,0.0,0.0,4,10,3330,470.0,1976,1976.0,3470,14484
625000.0,3,2.0,2168,12616,2.0,0.0,1.0,4,7,2168,0.0,1950,1950.0,2168,9750
950000.0,4,3.5,4140,13392,2.0,0.0,0.0,3,11,4140,0.0,2000,2000.0,4140,11529
278800.0,4,2.5,2440,7797,1.0,0.0,0.0,3,8,1560,880.0,1965,1965.0,2090,8100
713500.0,3,2.0,1720,4200,2.0,0.0,0.0,3,8,1720,0.0,1908,1908.0,1720,4200
439000.0,5,2.0,2610,5009,1.0,0.0,0.0,3,7,1710,900.0,1988,1988.0,1600,5040
425000.0,3,2.0,1500,8086,1.0,0.0,0.0,3,7,1060,440.0,1981,1981.0,1550,8086
252500.0,4,2.5,2600,11280,1.5,0.0,0.0,3,7,1570,1030.0,1961,1961.0,1660,11200
185000.0,3,1.5,1370,8470,1.0,0.0,0.0,4,7,1370,0.0,1961,1961.0,1710,8800
406550.0,5,2.75,2400,15781,1.0,0.0,0.0,4,7,1200,1200.0,1974,1974.0,2390,7500
243000.0,2,1.5,1068,1758,2.0,0.0,0.0,3,7,1068,0.0,1990,1990.0,1078,1315
500000.0,3,1.5,2220,8994,1.0,0.0,0.0,4,8,1110,1110.0,1962,1962.0,2220,8994
204750.0,2,1.0,880,7575,1.0,0.0,0.0,4,7,880,0.0,1942,1942.0,1800,7575
222000.0,3,1.5,1310,9273,1.0,0.0,0.0,4,7,1310,0.0,1968,1968.0,1710,9600
200000.0,4,1.0,1350,11507,1.0,0.0,0.0,3,7,1350,0.0,1966,1966.0,1320,25675
367000.0,3,2.25,1400,1320,3.0,0.0,2.0,3,8,1400,0.0,2006,2006.0,1490,1449
183000.0,3,1.0,1170,7320,1.0,0.0,0.0,3,7,1170,0.0,1962,1962.0,2040,7320
300000.0,3,2.5,1020,1570,2.0,0.0,0.0,3,7,720,300.0,2004,2004.0,1470,1249
369000.0,3,1.75,1300,3844,1.0,0.0,0.0,3,7,1300,0.0,1985,1985.0,1290,3844
380000.0,3,2.0,2010,16736,2.0,0.0,0.0,4,6,2010,0.0,1929,1929.0,1890,11477
463000.0,3,2.0,1590,5009,2.0,0.0,0.0,4,6,1590,0.0,1985,1985.0,1730,6380
475000.0,3,1.0,1470,9750,1.0,0.0,0.0,3,7,1470,0.0,1963,1963.0,1300,9750
225000.0,3,1.75,1580,14400,1.0,0.0,0.0,4,7,1580,0.0,1981,1981.0,1480,9600
371000.0,3,1.75,1970,9512,1.0,0.0,0.0,3,8,1970,0.0,1968,1968.0,2250,10573
625000.0,3,2.5,2330,3141,2.0,0.0,0.0,3,8,2330,0.0,2003,2003.0,1980,5265
329000.0,3,1.75,1230,10725,1.0,0.0,0.0,3,7,1230,0.0,1980,1980.0,1250,10170
634000.0,3,1.75,2570,13000,2.0,0.0,0.0,4,7,2570,0.0,1962,1962.0,2570,8521
616000.0,4,2.5,3440,6915,2.0,0.0,0.0,3,10,3440,0.0,2006,2006.0,3200,6915
435000.0,4,2.25,1780,2684,2.0,0.0,0.0,3,7,1780,0.0,2002,2002.0,1670,2426
320000.0,4,2.5,2110,6295,2.0,0.0,0.0,3,8,2110,0.0,2000,2000.0,2720,6311
820000.0,4,3.5,2770,8049,2.0,0.0,0.0,3,9,2770,0.0,2002,2002.0,3410,7447
310000.0,3,2.5,1590,3359,2.0,0.0,0.0,3,7,1590,0.0,2000,2000.0,1820,3383
443750.0,3,2.25,1460,968,2.0,0.0,0.0,3,7,1140,320.0,2003,2003.0,1460,1531
795000.0,4,2.25,2070,13084,1.0,0.0,0.0,4,8,1700,370.0,1967,1967.0,2520,10180
475000.0,3,2.5,2420,36862,1.0,0.0,0.0,4,8,1530,890.0,1957,1957.0,1670,9046
585000.0,5,1.75,2000,3750,2.0,0.0,0.0,4,7,2000,0.0,1921,1921.0,1520,3750
315000.0,2,1.0,1010,7338,2.0,0.0,0.0,4,7,1010,0.0,1981,1981.0,1220,7719
635000.0,4,2.5,3050,7238,2.0,0.0,0.0,3,8,3050,0.0,1989,1989.0,2580,7228
305000.0,3,1.0,1160,11776,1.0,0.0,0.0,3,7,1160,0.0,1968,1968.0,1160,10050
785000.0,3,2.0,2180,5440,1.0,0.0,0.0,5,7,1100,1080.0,1904,1904.0,1470,4109
525000.0,3,1.75,1560,6000,1.0,0.0,0.0,3,6,780,780.0,1944,1944.0,1560,1734
537000.0,4,1.75,1580,3635,1.0,0.0,0.0,4,7,790,790.0,1910,1910.0,1190,3638
279950.0,3,1.75,1660,8303,1.0,0.0,0.0,3,7,1380,280.0,1974,1974.0,1740,8320
659000.0,4,2.0,2350,9329,2.0,0.0,0.0,3,8,2350,0.0,1977,1977.0,1640,9403
203000.0,2,1.0,1440,6650,1.0,0.0,0.0,3,7,970,0.0,1980,1980.0,1600,6847
782500.0,4,2.5,2930,7806,2.0,0.0,0.0,3,9,2930,0.0,2005,2005.0,2600,6051
250000.0,3,1.75,1590,7560,1.0,0.0,0.0,3,7,1130,460.0,1984,1984.0,1500,7560
279000.0,3,1.0,1400,9450,1.0,0.0,0.0,4,7,1060,340.0,1955,1955.0,1400,8108
664000.0,6,2.5,3190,12196,2.0,0.0,0.0,4,8,3190,0.0,1979,1979.0,2790,13068
378500.0,4,2.0,1830,6000,1.0,0.0,0.0,5,7,1070,760.0,1953,1953.0,1830,5500
520000.0,2,1.0,1360,22508,1.0,0.0,0.0,3,7,1360,0.0,1932,1932.0,2830,12600
369950.0,3,2.0,1520,4000,1.0,0.0,0.0,5,6,800,720.0,1943,1943.0,1430,4000
545000.0,3,2.25,2290,14585,2.0,0.0,0.0,3,8,2290,0.0,1981,1981.0,1660,36961
360000.0,3,2.5,2150,14092,2.0,0.0,0.0,3,8,2150,0.0,1991,1991.0,2400,10699
760000.0,3,1.5,1170,7645,1.0,0.0,0.0,4,7,1170,0.0,1955,1955.0,1870,7678
450000.0,3,1.75,1830,5488,1.0,0.0,2.0,4,7,1010,820.0,1939,1939.0,1200,5488
612500.0,4,2.5,2730,12261,2.0,0.0,0.0,3,9,2730,0.0,1991,1991.0,2730,10872
280000.0,3,1.0,1090,10710,1.0,0.0,0.0,4,7,1090,0.0,1962,1962.0,1090,10440
750000.0,3,2.5,2560,9182,2.0,0.0,0.0,3,9,2560,0.0,1993,1993.0,2800,8784
237000.0,3,1.0,1160,6132,1.0,0.0,0.0,4,7,1160,0.0,1958,1958.0,1280,6132
441500.0,2,1.75,1010,4000,1.5,0.0,0.0,5,7,1010,0.0,1919,1919.0,1470,4000
251000.0,3,2.0,1650,7930,1.0,0.0,0.0,4,7,1650,0.0,1989,1989.0,1510,7930
200000.0,3,1.0,2120,31564,1.0,0.0,0.0,3,7,1220,900.0,1942,1942.0,1790,11571
332000.0,1,1.0,960,2640,1.0,0.0,0.0,3,7,760,200.0,1908,1908.0,1620,3759
401500.0,3,2.5,1509,1114,3.0,0.0,0.0,3,8,1509,0.0,2014,2014.0,1509,2431
585000.0,4,1.75,2270,27122,1.0,0.0,0.0,5,8,1300,970.0,1957,1957.0,2380,11822
340000.0,4,2.5,1954,4805,2.0,0.0,0.0,3,8,1954,0.0,2005,2005.0,1714,3259
920000.0,3,3.5,2800,7694,1.0,0.0,0.0,3,9,2800,0.0,2005,2005.0,2420,7694
153000.0,3,1.0,1270,6405,1.5,0.0,0.0,3,6,1270,0.0,1944,1944.0,1110,6405
299950.0,4,2.25,1810,7601,1.0,0.0,0.0,3,7,1080,730.0,1986,1986.0,1570,7601
440000.0,4,2.5,2410,7517,2.0,0.0,0.0,3,8,2410,0.0,1983,1983.0,2420,8095
293000.0,3,2.5,1690,17383,2.0,0.0,0.0,3,7,1690,0.0,2003,2003.0,2610,7999
203000.0,3,1.75,1190,6000,1.0,0.0,0.0,3,7,1190,0.0,1952,1952.0,1200,6000
193000.0,2,1.75,1280,6774,1.0,0.0,0.0,3,7,1280,0.0,1991,1991.0,1450,7810
305000.0,3,1.75,1460,7862,1.0,0.0,0.0,3,7,1460,0.0,1965,1965.0,2200,9293
495000.0,4,1.75,1600,6380,1.0,0.0,0.0,3,8,1130,470.0,1959,1959.0,1090,6380
420000.0,3,1.75,1770,6000,1.0,0.0,0.0,3,7,1130,640.0,1952,1952.0,1900,7200
569500.0,4,2.5,2800,8190,1.0,0.0,0.0,3,8,1700,1100.0,1971,1971.0,2460,8165
620000.0,4,2.5,2680,9185,2.0,0.0,0.0,3,9,2680,0.0,1989,1989.0,2810,8505
466000.0,3,1.75,1680,9460,1.0,0.0,0.0,4,7,1680,0.0,1959,1959.0,1690,9448
355500.0,3,1.0,1120,10032,1.0,0.0,0.0,3,7,1120,0.0,1962,1962.0,1210,9918
687500.0,2,1.0,1040,7200,1.0,0.0,0.0,4,6,1040,0.0,1955,1955.0,1640,7200
432100.0,3,2.25,1790,2240,2.0,0.0,0.0,4,8,1790,0.0,1975,1975.0,1780,2560
500000.0,3,2.5,2410,34848,1.5,0.0,0.0,3,8,2410,0.0,1976,1976.0,2420,16424
690000.0,5,3.25,3370,7313,2.0,0.0,0.0,4,8,2140,1230.0,1988,1988.0,2990,7806
350000.0,2,1.0,800,5150,1.0,0.0,0.0,4,6,800,0.0,1949,1949.0,1280,5150
268000.0,2,1.0,1380,5000,1.0,0.0,0.0,3,7,870,510.0,1943,1943.0,1450,5000
120000.0,2,1.0,990,39964,1.0,0.0,0.0,2,4,990,0.0,1945,1945.0,1560,8990
285000.0,4,2.5,1800,9229,2.0,0.0,0.0,3,7,1800,0.0,1994,1994.0,1970,9231
365000.0,4,1.5,1820,12327,1.0,0.0,0.0,4,7,1380,440.0,1955,1955.0,1450,9256
635000.0,3,2.5,2620,6842,2.0,0.0,0.0,3,7,2620,0.0,2002,2002.0,2280,4800
630000.0,2,2.5,2290,3507,2.0,0.0,0.0,3,9,2290,0.0,2005,2005.0,2290,3640
450000.0,4,3.0,2200,4466,2.0,0.0,0.0,3,7,2200,0.0,1968,1968.0,1780,2250
590000.0,4,2.5,2940,12600,1.0,0.0,0.0,4,8,1850,1090.0,1974,1974.0,2030,11770
895000.0,2,1.75,1700,3618,1.0,0.0,1.0,3,8,1260,440.0,1950,1950.0,2200,5000
160000.0,3,1.0,860,11900,1.0,0.0,0.0,4,6,860,0.0,1963,1963.0,1660,10248
520000.0,2,1.0,910,5000,1.0,0.0,0.0,3,7,910,0.0,1924,1924.0,1050,5000
432000.0,4,3.25,2820,13059,2.0,0.0,0.0,4,8,2820,0.0,1976,1976.0,2360,8600
141800.0,2,1.0,930,4743,1.0,0.0,0.0,4,5,930,0.0,1942,1942.0,930,4779
980000.0,4,2.0,2190,4560,2.5,0.0,0.0,5,8,2190,0.0,1910,1910.0,2190,4560
740000.0,4,2.75,2560,6900,1.0,0.0,0.0,3,8,1480,1080.0,1959,1959.0,2600,7200
230000.0,2,1.0,770,6450,1.0,0.0,0.0,4,6,770,0.0,1948,1948.0,780,6063
954500.0,3,2.25,2440,9689,1.0,0.0,2.0,4,8,1830,610.0,1974,1974.0,2730,9689
622000.0,3,1.5,1650,3150,1.5,0.0,0.0,4,8,1650,0.0,1929,1929.0,1650,4500
90000.0,1,1.0,780,4000,1.0,0.0,0.0,3,5,780,0.0,1905,1905.0,1150,4000
342000.0,3,3.0,1260,1634,3.0,0.0,0.0,3,8,1260,0.0,1998,1998.0,1260,1135
305000.0,4,2.5,2320,4683,2.0,0.0,0.0,3,7,2320,0.0,2007,2007.0,2230,5750
259900.0,4,2.75,1560,8820,1.0,0.0,3.0,3,7,1060,500.0,1979,1979.0,2140,7800
420000.0,3,2.0,2330,6346,1.5,0.0,0.0,3,6,1600,730.0,1934,2014.0,1380,8400
250000.0,2,1.0,1400,19570,1.5,0.0,0.0,3,6,1100,300.0,1929,1929.0,2250,6500
249950.0,3,1.5,1450,6875,1.0,0.0,0.0,4,7,1450,0.0,1961,1961.0,1270,8000
199000.0,2,1.0,1140,15120,1.0,0.0,0.0,4,6,990,150.0,1932,1932.0,2320,11250
355200.0,3,1.0,1120,7320,1.0,0.0,0.0,4,7,1120,0.0,1954,1954.0,1410,6328
425000.0,3,1.5,1970,13709,1.0,0.0,0.0,4,7,1680,290.0,1955,1955.0,2200,16536
379500.0,3,1.0,1110,7128,1.0,0.0,0.0,3,7,1110,0.0,1980,1980.0,1510,7107
860000.0,4,2.5,3070,6923,2.0,0.0,0.0,3,9,3070,0.0,2009,2009.0,2190,9218
335000.0,3,2.5,1940,4927,2.0,0.0,0.0,3,8,1940,0.0,2004,2004.0,2070,4892
865000.0,3,2.5,3050,12558,2.0,0.0,0.0,3,10,3050,0.0,1997,1997.0,3543,12558
390000.0,3,1.0,1240,3600,1.5,0.0,0.0,3,7,1240,0.0,1902,1902.0,1680,3600
569950.0,5,4.25,3380,7805,2.0,0.0,0.0,3,8,3380,0.0,2014,2014.0,2790,7805
495500.0,3,2.5,3190,7828,2.0,0.0,0.0,3,9,3190,0.0,2006,2006.0,2970,7828
476500.0,4,1.75,1670,10200,1.0,0.0,0.0,3,7,1390,280.0,1953,1953.0,1720,6860
261000.0,3,1.0,1660,11200,1.0,0.0,0.0,3,7,1660,0.0,1957,1957.0,1380,10875
375000.0,4,2.0,2070,9822,1.0,0.0,0.0,5,7,2070,0.0,1955,1955.0,1300,9572
550000.0,4,2.0,2070,9822,1.0,0.0,0.0,5,7,2070,0.0,1955,1955.0,1300,9572
230000.0,2,1.0,1430,4000,1.0,0.0,0.0,3,7,930,500.0,1949,1949.0,1110,4000
526750.0,5,2.5,2270,10700,1.0,0.0,0.0,4,8,1570,0.0,1963,1963.0,2020,10230
606000.0,3,2.0,1980,7680,1.5,0.0,0.0,4,6,1070,910.0,1911,1911.0,1330,8704
368500.0,4,2.75,2500,26400,1.0,0.0,0.0,3,8,1780,720.0,1977,1977.0,2180,31900
342000.0,4,1.0,1390,9023,1.5,0.0,0.0,3,7,1390,0.0,1955,1955.0,1760,9023
278100.0,4,1.75,2120,8520,1.0,0.0,0.0,3,7,1600,520.0,1978,1978.0,2160,8400
450000.0,4,2.75,1540,4840,1.0,0.0,2.0,4,7,850,690.0,1929,1929.0,1180,4840
349950.0,4,2.5,2000,5006,2.0,0.0,0.0,3,7,2000,0.0,2005,2005.0,2410,4889
425000.0,4,2.5,2400,6053,2.0,0.0,0.0,3,8,2400,0.0,2001,2001.0,2460,6519
435000.0,4,2.75,2110,8751,1.0,0.0,0.0,3,7,1510,600.0,1962,1962.0,1660,10295
460000.0,4,2.5,2550,19017,1.0,0.0,0.0,4,7,1300,1250.0,1961,1961.0,2080,21100
323000.0,4,1.75,1440,8114,1.0,0.0,0.0,4,7,1440,0.0,1963,1963.0,1940,7208
325000.0,2,1.0,810,6827,1.0,0.0,0.0,3,6,810,0.0,1944,1944.0,990,6827
480000.0,2,1.75,1170,4635,1.0,0.0,0.0,4,6,690,480.0,1924,1924.0,1240,4120
210000.0,4,1.75,2090,6485,1.0,0.0,0.0,3,7,1280,810.0,1956,1956.0,2190,9600
920000.0,5,4.5,3820,5750,2.0,0.0,3.0,3,9,2830,990.0,2000,2000.0,1750,5750
399000.0,3,1.0,1460,8290,1.0,0.0,0.0,3,8,1460,0.0,1959,1959.0,1470,8290
631750.0,3,1.75,2360,4063,1.0,0.0,0.0,5,7,1180,1180.0,1940,1940.0,1660,4063
184000.0,3,1.0,1100,8680,1.0,0.0,0.0,3,6,1100,0.0,1962,1962.0,1100,9220
333000.0,4,2.5,2100,7208,2.0,0.0,0.0,3,8,2100,0.0,1974,1974.0,2060,7480
218000.0,2,2.0,1310,2841,2.0,0.0,0.0,3,6,1310,0.0,2004,2004.0,1360,2550
258305.0,2,1.5,750,2964,1.0,0.0,0.0,5,5,750,0.0,1919,1919.0,1350,3090
775000.0,5,1.5,1720,5000,1.5,0.0,0.0,3,8,1720,0.0,1915,1915.0,1720,5000
515000.0,3,2.5,3370,19585,2.0,0.0,0.0,3,7,3200,170.0,1951,1951.0,1730,9430
455000.0,2,1.5,1200,1259,2.0,0.0,0.0,3,8,1000,200.0,2015,2015.0,1320,1852
440000.0,3,2.5,1830,6807,2.5,0.0,0.0,5,7,1830,0.0,1954,1954.0,1340,6807
850000.0,3,2.25,2220,3707,2.0,0.0,0.0,4,8,1620,600.0,1919,1919.0,2030,4850
480000.0,3,1.75,2920,21375,1.0,0.0,0.0,3,8,1850,1070.0,1961,1961.0,1540,8482
420000.0,5,2.75,2540,27007,1.0,0.0,0.0,3,8,1520,1020.0,1980,1980.0,1800,26572
408000.0,3,1.75,1970,7100,1.0,0.0,0.0,3,7,1590,0.0,1976,1976.0,1790,7455
278000.0,5,1.75,2170,9752,1.0,0.0,0.0,3,7,1100,0.0,1962,1962.0,1810,10609
1200000.0,3,3.0,2350,1620,2.0,0.0,0.0,3,9,1560,790.0,2001,2001.0,2000,4380
454000.0,4,2.25,2630,39000,2.0,0.0,0.0,3,9,2630,0.0,1979,1979.0,2270,66647
499000.0,4,2.25,2440,5000,2.0,0.0,0.0,3,7,2440,0.0,2007,2007.0,2440,5212
590000.0,5,3.0,3480,6625,2.0,0.0,0.0,3,8,3480,0.0,2012,2012.0,2800,9400
385000.0,3,3.5,1900,4805,2.0,0.0,0.0,3,8,1560,340.0,1999,1999.0,1360,4800
202200.0,2,1.75,1330,2159,1.0,0.0,0.0,4,8,1330,0.0,1979,1979.0,1220,3679
450000.0,3,2.25,1420,13468,1.0,0.0,0.0,3,7,960,460.0,1976,1976.0,1480,10980
550000.0,2,1.0,1270,43560,1.0,0.0,0.0,4,5,1270,0.0,1908,1908.0,1870,6960
361000.0,3,2.25,2470,5650,1.0,0.0,2.0,3,7,1550,920.0,1973,1973.0,1660,5650
760000.0,4,2.25,2590,12600,2.0,0.0,0.0,3,9,2590,0.0,1979,1979.0,2620,11050
902000.0,4,2.5,3030,8507,2.0,0.0,0.0,3,9,3030,0.0,2003,2003.0,2570,8830
505000.0,3,1.75,1240,4550,1.5,0.0,0.0,4,7,1240,0.0,1951,1951.0,2110,5700
200000.0,3,1.0,1040,8925,1.0,0.0,0.0,4,6,1040,0.0,1961,1961.0,1040,8925
260000.0,5,2.25,2320,6375,1.0,0.0,0.0,4,7,1270,1050.0,1967,1967.0,1760,7600
417000.0,2,1.0,1190,5100,1.5,0.0,0.0,2,7,1190,0.0,1928,1928.0,1920,5100
287500.0,3,2.25,2030,8690,1.0,0.0,0.0,4,8,1360,670.0,1986,1986.0,1720,8800
450000.0,3,1.5,1390,10530,1.0,0.0,0.0,3,7,1390,0.0,1961,1961.0,1750,10530
825000.0,2,1.75,2050,4000,1.5,0.0,2.0,3,8,2050,0.0,1979,1979.0,1940,4000
319950.0,2,1.0,1240,5500,1.5,0.0,0.0,3,6,1240,0.0,1921,1921.0,1520,5500
682000.0,4,2.5,3030,30000,2.0,0.0,0.0,4,9,3030,0.0,1981,1981.0,2600,34932
560000.0,3,1.75,1930,6000,1.0,0.0,0.0,3,8,1130,800.0,1956,1956.0,1870,6000
350000.0,3,1.75,1490,10344,1.0,0.0,0.0,3,7,1490,0.0,1985,1985.0,1450,8632
270000.0,3,2.0,1510,10215,1.0,0.0,0.0,4,7,1510,0.0,1995,1995.0,1370,8902
284000.0,3,1.75,1320,35100,1.0,0.0,0.0,3,7,1320,0.0,1990,1990.0,1660,35100
308000.0,4,2.5,2330,4606,2.0,0.0,0.0,3,8,2330,0.0,2004,2004.0,2330,5783
450000.0,4,2.0,2240,7725,1.0,0.0,0.0,5,7,1120,1120.0,1956,1956.0,1340,6300
540000.0,4,2.5,2050,34222,2.0,0.0,0.0,4,8,2050,0.0,1989,1989.0,2240,51400
380000.0,4,1.5,1680,11123,1.0,0.0,0.0,3,7,1130,550.0,1959,1959.0,1770,10103
118000.0,1,1.0,670,7957,1.0,0.0,0.0,4,6,670,0.0,1978,1978.0,1600,7957
280400.0,4,1.75,1730,7210,1.0,0.0,0.0,4,7,1010,720.0,1968,1968.0,1620,7210
710000.0,4,2.75,2710,41811,1.5,0.0,0.0,4,8,1690,0.0,1995,1995.0,2110,35656
720000.0,3,3.25,3410,25741,2.0,0.0,0.0,4,8,3410,0.0,1993,1993.0,1660,25865
787000.0,3,1.75,1330,7500,1.0,0.0,0.0,3,8,1330,0.0,1961,1961.0,1690,7800
537000.0,4,2.5,1990,2660,2.0,0.0,0.0,3,8,1990,0.0,2012,2012.0,1990,2665
650000.0,2,1.5,1900,4450,1.0,0.0,0.0,5,7,1500,400.0,1916,1916.0,2130,5000
154200.0,4,1.0,1310,8640,1.0,0.0,0.0,3,6,910,400.0,1948,1948.0,1310,8640
238000.0,4,2.5,1690,7260,1.0,0.0,0.0,3,7,1080,610.0,1979,1979.0,1690,7700
285650.0,3,1.0,1040,8199,1.0,0.0,0.0,3,7,1040,0.0,1953,1953.0,1420,8200
485500.0,2,1.5,1340,1286,2.0,0.0,0.0,3,8,1190,150.0,2006,2006.0,1460,1245
315000.0,2,1.0,1120,7350,1.0,0.0,0.0,3,7,1120,0.0,1942,1942.0,1320,7545
627000.0,3,2.0,2310,10525,2.0,0.0,0.0,5,7,2310,0.0,1965,1965.0,1430,10523
525000.0,3,2.5,2190,34528,2.0,0.0,0.0,3,8,2190,0.0,1994,1994.0,2460,37901
526000.0,3,3.25,1220,1281,2.0,0.0,0.0,3,8,930,290.0,2014,2014.0,1303,3810
480000.0,3,1.5,1200,3060,1.0,0.0,0.0,4,7,1060,140.0,1910,1910.0,1410,3060
640000.0,4,2.5,2460,9973,1.0,0.0,0.0,4,8,1560,900.0,1965,1965.0,1830,7200
279000.0,3,2.5,1630,7950,1.0,0.0,0.0,3,8,1320,310.0,1985,1985.0,1650,7952
